ClientX,ClientY,Instantaneous_Velocity,acceleration,altitudeAngle,azimuthAngle,TiltX,TiltY,Pressure,TimeSec,timestamp,StrokeDuration
89.0625,97.501953125,0.36041685672362,0,0.76674615216689,0.89486652285448,33,39,0.066910870373249,4,1710452568555,8891
86.757164001465,94.723960876465,0.21547006332644,-0.003996587354243,0.75578792371359,0.91215269704443,33,40,0.074725277721882,40,1710452568591,8774
86.048179626465,92.30143737793,0.23827327462728,0.0017865596913311,0.75578792371359,0.91215269704443,33,40,0.077899880707264,55,1710452568606,17
85.87109375,89.405601501465,0.2586749905485,0.0016876262330444,0.75578792371359,0.91215269704443,33,40,0.081074483692646,72,1710452568623,1272
86.107421875,85.74089050293,0.28494967245954,0.0017904700846124,0.75578792371359,0.91215269704443,33,40,0.081562884151936,89,1710452568640,0
86.81640625,81.249351501465,0.32201313488387,0.0020373403527122,0.72662975047262,0.92786019313282,34,42,0.086202688515186,105,1710452568656,0
87.880210876465,76.403648376465,0.35677096288383,0.0023001277765228,0.72662975047262,0.92786019313282,34,42,0.085958488285542,121,1710452568672,0
88.826171875,71.32096862793,0.38561229800143,0.0021493635584883,0.72662975047262,0.92786019313282,34,42,0.084004886448383,138,1710452568689,0
90.126304626465,66.29753112793,0.40801778554107,0.0020432104786372,0.72662975047262,0.92786019313282,34,42,0.085225887596607,155,1710452568706,0
91.544273376465,62.220054626465,0.41564396301546,0.0017253591081339,0.72662975047262,0.92786019313282,34,42,0.084737487137318,172,1710452568723,0
93.554039001465,59.560546875,0.41013506022835,0.0011981138567324,0.72662975047262,0.92786019313282,34,42,0.085225887596607,188,1710452568739,0
95.681640625,57.787109375,0.39396684691197,0.00084779278805411,0.71980039198432,0.90982701104767,35,42,0.085714288055897,206,1710452568757,0
97.927085876465,56.486980438232,0.3788929032142,0.00036155191392943,0.74853145291491,0.89371347487021,34,40,0.091330893337727,223,1710452568774,0
100.17317962646,55.71875,0.36544755539554,0.00022918520304566,0.74853145291491,0.89371347487021,34,40,0.098901107907295,238,1710452568789,0
101.76823425293,54.891277313232,0.34919788180608,-0.00012157420690348,0.74853145291491,0.89371347487021,34,40,0.10158731043339,256,1710452568807,0
103.24609375,53.531902313232,0.34131147096467,-0.00016113746869946,0.74853145291491,0.89371347487021,34,40,0.10451771318913,271,1710452568822,0
104.25065612793,52.291015625,0.33150688865826,-0.00038452152556534,0.72315728013074,0.87460904037451,36,41,0.10866911709309,289,1710452568840,0
